source,name,url,date_or_edition,note
Wayback CDX (visual layout PDFs),Great_Falls.pdf,https://web.archive.org/web/20250803023013/https://aeronav.faa.gov/visual/08-07-2025/PDFs/Great_Falls.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Green_Bay.pdf,https://web.archive.org/web/20250803014145/https://aeronav.faa.gov/visual/08-07-2025/PDFs/Green_Bay.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Halifax.pdf,https://web.archive.org/web/20250803023558/https://aeronav.faa.gov/visual/08-07-2025/PDFs/Halifax.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Hawaiian_Islands.pdf,https://web.archive.org/web/20250803023224/https://aeronav.faa.gov/visual/08-07-2025/PDFs/Hawaiian_Islands.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Houston.pdf,https://web.archive.org/web/20250803015559/https://aeronav.faa.gov/visual/08-07-2025/PDFs/Houston.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Jacksonville.pdf,https://web.archive.org/web/20250820120709/https://aeronav.faa.gov/visual/08-07-2025/PDFs/Jacksonville.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Juneau.pdf,https://web.archive.org/web/20250803014841/https://aeronav.faa.gov/visual/08-07-2025/PDFs/Juneau.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Kansas_City.pdf,https://web.archive.org/web/20250803014351/https://aeronav.faa.gov/visual/08-07-2025/PDFs/Kansas_City.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Ketchikan.pdf,https://web.archive.org/web/20250803024344/https://aeronav.faa.gov/visual/08-07-2025/PDFs/Ketchikan.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Klamath_Falls.pdf,https://web.archive.org/web/20250803014219/https://aeronav.faa.gov/visual/08-07-2025/PDFs/Klamath_Falls.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Kodiak.pdf,https://web.archive.org/web/20250803025106/https://aeronav.faa.gov/visual/08-07-2025/PDFs/Kodiak.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Lake_Huron.pdf,https://web.archive.org/web/20250803022040/https://aeronav.faa.gov/visual/08-07-2025/PDFs/Lake_Huron.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Las_Vegas.pdf,https://web.archive.org/web/20250803022149/https://aeronav.faa.gov/visual/08-07-2025/PDFs/Las_Vegas.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Los_Angeles.pdf,https://web.archive.org/web/20250803013949/https://aeronav.faa.gov/visual/08-07-2025/PDFs/Los_Angeles.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),McGrath.pdf,https://web.archive.org/web/20250820120720/https://aeronav.faa.gov/visual/08-07-2025/PDFs/McGrath.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Memphis.pdf,https://web.archive.org/web/20250803021430/https://aeronav.faa.gov/visual/08-07-2025/PDFs/Memphis.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Miami.pdf,https://web.archive.org/web/20250803024420/https://aeronav.faa.gov/visual/08-07-2025/PDFs/Miami.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Montreal.pdf,https://web.archive.org/web/20250803023436/https://aeronav.faa.gov/visual/08-07-2025/PDFs/Montreal.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),New_Orleans.pdf,https://web.archive.org/web/20250803024252/https://aeronav.faa.gov/visual/08-07-2025/PDFs/New_Orleans.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),New_York.pdf,https://web.archive.org/web/20250803014526/https://aeronav.faa.gov/visual/08-07-2025/PDFs/New_York.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Nome.pdf,https://web.archive.org/web/20250803025200/https://aeronav.faa.gov/visual/08-07-2025/PDFs/Nome.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Omaha.pdf,https://web.archive.org/web/20250803021704/https://aeronav.faa.gov/visual/08-07-2025/PDFs/Omaha.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Phoenix.pdf,https://web.archive.org/web/20250803020547/https://aeronav.faa.gov/visual/08-07-2025/PDFs/Phoenix.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Point_Barrow.pdf,https://web.archive.org/web/20250803024907/https://aeronav.faa.gov/visual/08-07-2025/PDFs/Point_Barrow.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Salt_Lake_City.pdf,https://web.archive.org/web/20250803022744/https://aeronav.faa.gov/visual/08-07-2025/PDFs/Salt_Lake_City.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),San_Antonio.pdf,https://web.archive.org/web/20250803020712/https://aeronav.faa.gov/visual/08-07-2025/PDFs/San_Antonio.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),San_Francisco.pdf,https://web.archive.org/web/20250803014953/https://aeronav.faa.gov/visual/08-07-2025/PDFs/San_Francisco.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Seattle.pdf,https://web.archive.org/web/20250803014033/https://aeronav.faa.gov/visual/08-07-2025/PDFs/Seattle.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Seward.pdf,https://web.archive.org/web/20250803015347/https://aeronav.faa.gov/visual/08-07-2025/PDFs/Seward.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),St_Louis.pdf,https://web.archive.org/web/20250803014302/https://aeronav.faa.gov/visual/08-07-2025/PDFs/St_Louis.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Twin_Cities.pdf,https://web.archive.org/web/20250803024610/https://aeronav.faa.gov/visual/08-07-2025/PDFs/Twin_Cities.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Washington.pdf,https://web.archive.org/web/20250803015449/https://aeronav.faa.gov/visual/08-07-2025/PDFs/Washington.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Western_Aleutian_Islands.pdf,https://web.archive.org/web/20250803025402/https://aeronav.faa.gov/visual/08-07-2025/PDFs/Western_Aleutian_Islands.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Wichita.pdf,https://web.archive.org/web/20250803025416/https://aeronav.faa.gov/visual/08-07-2025/PDFs/Wichita.pdf,08-07-2025,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Atlanta.pdf,https://web.archive.org/web/20210802044011/https://aeronav.faa.gov/visual/08-12-2021/PDFs/Atlanta.pdf,08-12-2021,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Montreal.pdf,https://web.archive.org/web/20210815072722/https://aeronav.faa.gov/visual/08-12-2021/PDFs/Montreal.pdf,08-12-2021,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),New_York.pdf,https://web.archive.org/web/20210815075136/https://aeronav.faa.gov/visual/08-12-2021/PDFs/New_York.pdf,08-12-2021,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Washington.pdf,https://web.archive.org/web/20210925165422/https://aeronav.faa.gov/visual/08-12-2021/PDFs/Washington.pdf,08-12-2021,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Albuquerque.pdf,https://web.archive.org/web/20240929095649/https://aeronav.faa.gov/visual/09-05-2024/PDFs/Albuquerque.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Anchorage.pdf,https://web.archive.org/web/20250208122455/https://aeronav.faa.gov/visual/09-05-2024/PDFs/Anchorage.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Atlanta.pdf,https://web.archive.org/web/20250208124324/https://aeronav.faa.gov/visual/09-05-2024/PDFs/Atlanta.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Billings.pdf,https://web.archive.org/web/20250208124221/https://aeronav.faa.gov/visual/09-05-2024/PDFs/Billings.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Brownsville.pdf,https://web.archive.org/web/20250208123358/https://aeronav.faa.gov/visual/09-05-2024/PDFs/Brownsville.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Cape_Lisburne.pdf,https://web.archive.org/web/20240928042439/https://aeronav.faa.gov/visual/09-05-2024/PDFs/Cape_Lisburne.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Charlotte.pdf,https://web.archive.org/web/20250208124204/https://aeronav.faa.gov/visual/09-05-2024/PDFs/Charlotte.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Cheyenne.pdf,https://web.archive.org/web/20250208122507/https://aeronav.faa.gov/visual/09-05-2024/PDFs/Cheyenne.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Chicago.pdf,https://web.archive.org/web/20250208122233/https://aeronav.faa.gov/visual/09-05-2024/PDFs/Chicago.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Cincinnati.pdf,https://web.archive.org/web/20240929022734/https://aeronav.faa.gov/visual/09-05-2024/PDFs/Cincinnati.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Cold_Bay.pdf,https://web.archive.org/web/20250208124431/https://aeronav.faa.gov/visual/09-05-2024/PDFs/Cold_Bay.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Dallas-Ft_Worth.pdf,https://web.archive.org/web/20241007213944/https://aeronav.faa.gov/visual/09-05-2024/PDFs/Dallas-Ft_Worth.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Dawson.pdf,https://web.archive.org/web/20250208124248/https://aeronav.faa.gov/visual/09-05-2024/PDFs/Dawson.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Denver.pdf,https://web.archive.org/web/20250208122554/https://aeronav.faa.gov/visual/09-05-2024/PDFs/Denver.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Detroit.pdf,https://web.archive.org/web/20240929134350/https://aeronav.faa.gov/visual/09-05-2024/PDFs/Detroit.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Dutch_Harbor.pdf,https://web.archive.org/web/20240929005309/https://aeronav.faa.gov/visual/09-05-2024/PDFs/Dutch_Harbor.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),El_Paso.pdf,https://web.archive.org/web/20250208122435/https://aeronav.faa.gov/visual/09-05-2024/PDFs/El_Paso.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Fairbanks.pdf,https://web.archive.org/web/20240929005414/https://aeronav.faa.gov/visual/09-05-2024/PDFs/Fairbanks.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Great_Falls.pdf,https://web.archive.org/web/20250208124052/https://aeronav.faa.gov/visual/09-05-2024/PDFs/Great_Falls.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Green_Bay.pdf,https://web.archive.org/web/20250208123611/https://aeronav.faa.gov/visual/09-05-2024/PDFs/Green_Bay.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Halifax.pdf,https://web.archive.org/web/20250208122421/https://aeronav.faa.gov/visual/09-05-2024/PDFs/Halifax.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Hawaiian_Islands.pdf,https://web.archive.org/web/20240927144412/https://aeronav.faa.gov/visual/09-05-2024/PDFs/Hawaiian_Islands.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Houston.pdf,https://web.archive.org/web/20240905164409/https://aeronav.faa.gov/visual/09-05-2024/PDFs/Houston.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Jacksonville.pdf,https://web.archive.org/web/20250208123124/https://aeronav.faa.gov/visual/09-05-2024/PDFs/Jacksonville.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Juneau.pdf,https://web.archive.org/web/20250208123812/https://aeronav.faa.gov/visual/09-05-2024/PDFs/Juneau.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Kansas_City.pdf,https://web.archive.org/web/20240929005954/https://aeronav.faa.gov/visual/09-05-2024/PDFs/Kansas_City.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Ketchikan.pdf,https://web.archive.org/web/20250208124021/https://aeronav.faa.gov/visual/09-05-2024/PDFs/Ketchikan.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Klamath_Falls.pdf,https://web.archive.org/web/20250208123833/https://aeronav.faa.gov/visual/09-05-2024/PDFs/Klamath_Falls.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Kodiak.pdf,https://web.archive.org/web/20250208124145/https://aeronav.faa.gov/visual/09-05-2024/PDFs/Kodiak.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Lake_Huron.pdf,https://web.archive.org/web/20240927200821/https://aeronav.faa.gov/visual/09-05-2024/PDFs/Lake_Huron.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Las_Vegas.pdf,https://web.archive.org/web/20250208122952/https://aeronav.faa.gov/visual/09-05-2024/PDFs/Las_Vegas.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Los_Angeles.pdf,https://web.archive.org/web/20250208124042/https://aeronav.faa.gov/visual/09-05-2024/PDFs/Los_Angeles.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),McGrath.pdf,https://web.archive.org/web/20240929092147/https://aeronav.faa.gov/visual/09-05-2024/PDFs/McGrath.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
Wayback CDX (visual layout PDFs),Memphis.pdf,https://web.archive.org/web/20240929095848/https://aeronav.faa.gov/visual/09-05-2024/PDFs/Memphis.pdf,09-05-2024,captured full-chart print PDF; URL absent from dole for this date
